business id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,,,,
mkhjTkDlEqQGP-1IzfyN7g,"""Mr. Sandwich""",Chinatown,"""3565 S Rainbow Blvd""",Las Vegas,NV,89103,36.1243036,-115.243101,3,16,0,Vietnamese;Restaurants,,,,
90h8U2dFi7hjgk5TruxNEg,"""Proficient Patios & Backyard Designs""",Westside,"""3310 S Valley View Blvd""",Las Vegas,NV,89102,36.129514,-115.18954,3,54,1,Landscaping;Contractors;Home Services,,,,
1_QyS0h0WaZb44KpuYOzFw,"""The UPS Store""",Northwest,"""7065 W Ann Rd, Ste 130""",Las Vegas,NV,89130,36.26126506,-115.2474899,3,16,1,Local Services;Notaries;Printing Services;Shipping Centers,,,,
JZ8Ze0zCl7qy3PgvzOV8Sg,"""Purrfect Auto Service""",Westside,"""2005 S Decatur Blvd""",Las Vegas,NV,89120,36.1494598,-115.2077025,3,16,0,Automotive;Auto Repair;Oil Change Stations;Smog Check Stations,,,,
2mfBO8iZ5E_ULmcxEXqOrw,"""Union Restaurant & Lounge""",The Strip,"""Aria Resort & Casino, 3736 Las Vegas Blvd S""",Las Vegas,NV,89109,36.128561,-115.1711298,3,55,0,Steakhouses;Restaurants;American (New),,,,
Le25wRx7ZbovHuk-oH2wRg,"""Beautify""",Centennial,"""""",Las Vegas,NV,89143,36.3255827,-115.2896852,3,4,1,Landscaping;Pool Cleaners;Home Services;Landscape Architects,,,,
Tz01tl2VlnliktL-Hhc73Q,"""Myxx Hookah Lounge""",Chinatown,"""3400 S Jones Blvd""",Las Vegas,NV,89146,36.1277185,-115.2240628,3,40,0,Bars;Mediterranean;Nightlife;Hookah Bars;Dance Clubs;Restaurants,,,,
qF67qf2lyNl5OsuhAOv9_g,"""Law Office of Veronica Valentine""",Downtown,"""617 Hoover Ave""",Las Vegas,NV,89101,36.15919277,-115.1446563,3,5,1,Personal Injury Law;Lawyers;Divorce & Family Law;Bankruptcy Law;Immigration Law;Professional Services,,,,
hjcFlq2A7P4vvdfZEqyjgw,"""CardinaleWay Mazda - Las Vegas""",Westside,"""6950 W Sahara Ave""",Las Vegas,NV,89117,36.144921,-115.245897,3,107,1,Automotive;Car Dealers;Auto Parts & Supplies;Auto Repair,,,,
fRRQKs10X2JU7pmlWJhKzw,"""Sydney After Dark""",The Strip,"""Planet Hollywood Resort & Casino, 3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.11017903,-115.1725353,3,11,0,Adult Entertainment;Arts & Entertainment;Performing Arts;Nightlife,,,,
AcF2XeufMmKG_-y-Bu-_1A,"""Wienerschnitzel""",Westside,"""1760 South Rainbow Blvd""",Las Vegas,NV,89102,36.152902,-115.243109,3,20,1,Hot Dogs;Restaurants;Fast Food;Sandwiches,,,,
DgCAM01n2Qo5DsoKj_zkug,"""The Ka""",,"""2269 N Green Valley Pkwy""",Las Vegas,NV,89014,36.0550762,-115.0835713,3,28,0,Sushi Bars;Japanese;Restaurants,,,,
s86MNfRISPT9thjTS1Gnmw,"""Earnhardt Mazda Las Vegas""",Centennial,"""6525 Centennial Center Blvd""",Las Vegas,NV,89149,36.2770641,-115.2744253,3,89,1,Auto Repair;Automotive;Car Dealers;Auto Parts & Supplies,,,,
Y8_y_8F_GrytuwzGxnUCEA,"""Urgent Care Extra""",Spring Valley,"""4075 S Durango Dr, Ste 108-110""",Las Vegas,NV,89147,36.1153115,-115.2807759,3,57,0,Health & Medical;Urgent Care,,,,
WPIyk5s4EUXuhvVm-y-0XQ,"""Pandora""",South Summerlin,"""2115 Festival Plaza Dr, Ste 150, Downtown Summerlin""",Las Vegas,NV,89135,36.1488568,-115.333883,3,14,1,Jewelry;Shopping,,,,
oR12T7vCjaxsWBVWFUdJ-g,"""Dollar Tree""",Eastside,"""3830 E Flamingo Rd""",Las Vegas,NV,89121,36.11700078,-115.090238,3,3,1,Shopping,,,,
gki751UhPZmy5HZZQ4RLKg,"""Plato's Closet Henderson""",,"""605 Mall Ring Cir, Ste 100""",Henderson,NV,89014,36.06509208,-115.0392467,3,115,1,Shopping;Fashion;Used;Vintage & Consignment,,,,
m1RrPKgNleBoGYdnRRhmGw,"""The Pods By Wolfgang Puck""",The Strip,"""3720 S Las Vegas Blvd""",Las Vegas,NV,89109,36.1088082,-115.173583,3,20,0,Pizza;Restaurants;Italian,,,,
79kLlayzpBQG542C7Z7ocQ,"""Chapa Ghetti""",Chinatown,"""6850 Spring Mountain Rd""",Las Vegas,NV,89146,36.1272823,-115.2413555,3,4,0,Restaurants;Asian Fusion,,,,
BqKq0tKOAEvyHdjGtWcEHQ,"""The Gaming Goat""",Westside,"""4575 W Charleston Blvd""",Las Vegas,NV,89102,36.1586283,-115.2025739,3,6,0,Tabletop Games;Shopping,,,,
XvXPivT5QJDTfTY2A5AHzg,"""Friendz Catering""",Westside,"""""",Las Vegas,NV,89102,36.1462673,-115.1829873,3,11,1,Event Planning & Services;Caterers;Food;Food Delivery Services;Desserts,,,,
peD8HwuxFo4PGxpIYCs3pA,"""Game Stop""",,"""3115 N Rainbow Blvd, Ste B""",Las Vegas,NV,89108,36.2168061,-115.2445512,3,10,1,Video Game Stores;Shopping;Videos & Video Game Rental;Books;Mags;Music & Video,,,,
RaC6eZyNu4k_jdjvnvh3Ag,"""Spa & Salon Monte Carlo""",The Strip,"""3770 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1045839,-115.1744648,3,35,0,Beauty & Spas;Hair Salons;Active Life;Gyms;Fitness & Instruction;Massage,,,,
InpTA6-ErH8JVwTKsbWNZA,"""Fantastic Sam's""",Eastside,"""3830 E Flamingo Rd""",Las Vegas,NV,89121,36.11747312,-115.0896971,3,4,0,Hair Salons;Beauty & Spas,,,,
DtQihtkCulMCzlPzhYP4ag,"""Ronald G Kong, MD""",Downtown,"""501 S Rancho Dr, Ste A-5""",Las Vegas,NV,89106,36.165322,-115.1713564,3,3,1,Health & Medical;Pain Management;Family Practice;Doctors,,,,
SoPVLaoQlHuoZlt4fQBXTw,"""Laguna Champagne Bar""",The Strip,"""3355 Las Vegas Blvd S""",Las Vegas,NV,89109,36.12422,-115.168602,3,50,0,Champagne Bars;Nightlife;Bars,,,,
xpAm-NN8JQbL5JdBal_Ptg,"""Del Taco""",,"""550 Marks St""",Henderson,NV,89014,36.0609521,-115.0360917,3,24,1,Restaurants;American (Traditional);Mexican,,,,
YJ5CSYTHwZlqnR61P_lY9Q,"""Robertos Taco Shop""",Spring Valley,"""8680 W Warm Springs Rd, Ste 105""",Las Vegas,NV,89148,36.05597308,-115.2812173,3,106,1,Mexican;Fast Food;Restaurants,,,,
JWhqCvKTs5vLwIrhrbgx7Q,"""PT's""",,"""2135 E Centennial Pkwy""",Las Vegas,NV,89081,36.2760519,-115.1204204,3,51,1,Sports Bars;Nightlife;Bars;Pubs;Breakfast & Brunch;Pizza;American (New);Restaurants,,,,
bysPjs8xmBLc6yu8CZwJDg,"""RARE Fine Steak, Wine & Lounge""",Anthem,"""11261 S Eastern Ave, Ste 200""",Henderson,NV,89052,35.9871897,-115.1016247,3,7,0,Restaurants;Steakhouses,,,,
448C4UjtO6rvLrW9sCCPqg,"""Digestive Disease Specialists""",Southeast,"""1647 E Windmill Ln, Ste 100""",Las Vegas,NV,89123,36.04213702,-115.1297865,3,6,1,Gastroenterologist;Doctors;Health & Medical,,,,
r4ZWXDKCX1K4_ZrZJZpkUA,"""Panda Express""",,"""641 Marks St""",Henderson,NV,89014,36.0657932,-115.0374235,3,25,1,Chinese;Fast Food;Restaurants,,,,
#NAME?,"""Gentle Dental Green Valley""",,"""653 N. Stephanie, Suite C-3""",Henderson,NV,89014,36.06727397,-115.0471306,3,27,1,General Dentistry;Dentists;Oral Surgeons;Orthodontists;Health & Medical,,,,
fxuUGJ6si0QxcRKn_KNkEA,"""Cheeburger Cheeburger Express""",Southwest,"""7480 S Rainbow Blvd""",Las Vegas,NV,89139,36.053494,-115.2429923,3,90,0,Restaurants;Salad;Burgers,,,,
oaap_zKAxkrlTBwF3onmXw,"""La Salsa""",The Strip,"""3500 Las Vegas Blvd S, Ste R06, The Forum Shops At Caesars""",Las Vegas,NV,89109,36.1173432,-115.1763623,3,66,0,Mexican;Restaurants,,,,
PHYc_CWKbO5DkS8v1eFSzQ,"""Tufesa""",Downtown,"""99 S Martin L King Blvd""",Las Vegas,NV,89106,36.1737416,-115.1604251,3,15,1,Hotels & Travel;Buses;Transportation,,,,
whsUOYXuIswjjvDglsTL7w,"""Trend Auto Sales""",,"""4885 W Tropicana Ave""",Las Vegas,NV,89103,36.10035,-115.207124,3,12,1,Car Dealers;Automotive,,,,
s9z9srnERm_2nhOfZfcmLA,"""Victorian Casino Antiques""",,"""4520 Arville St, Ste A1""",Las Vegas,NV,89103,36.1066765,-115.198704,3,4,1,Shopping;Antiques;Auction Houses,,,,
rReN_exlBKL3XqYnck3ndA,"""Subway""",Northwest,"""6621 W Cheyenne Ave""",Las Vegas,NV,89108,36.21783191,-115.2405831,3,15,1,Sandwiches;Fast Food;Restaurants,,,,
d58Oms-PA7_g75kn7dsRhQ,"""House of Bargains""",Westside,"""4000 W Sahara Ave""",Las Vegas,NV,89102,36.14445819,-115.1946411,3,11,1,Thrift Stores;Shopping,,,,
DUeqWfBI90UBR6xSYQO3uw,"""Bar Kada Avenue""",Westside,"""2605 S Decatur Blvd, Ste 120-122""",Las Vegas,NV,89102,36.142762,-115.209066,3,67,0,Food;Nightlife;Karaoke;Restaurants;Asian Fusion;Filipino;Beer;Wine & Spirits;Specialty Food;Ethnic Food;Bars;Street Vendors,,,,
k9fb-qXMB-bqVls-GBGpkA,"""Centennial Hills Community Center YMCA""",Centennial,"""6601 N Buffalo Dr""",Las Vegas,NV,89131,36.2821375,-115.2638018,3,37,1,Child Care & Day Care;Gyms;Education;Active Life;Local Services;Trainers;Preschools;Fitness & Instruction,,,,
fMbr4p3JIDHiqRRxHlZr5w,"""USA Real Estate and Property Management""",Spring Valley,"""6767 W Tropicana Ave, Ste 106""",Las Vegas,NV,89103,36.0992729,-115.239856,3,13,1,Home Services;Property Management;Real Estate,,,,
#NAME?,"""Smashburger""",The Strip,"""3570 Las Vegas Blvd S""",Las Vegas,NV,89019,36.1161559,-115.1750576,3,70,1,Burgers;Restaurants,,,,
IuQBRhJ0V9VLZ2sLM1pIEg,"""Calderon Medical Group""",Westside,"""2810 W Charleston Blvd, Bldg F, Ste 53""",Las Vegas,NV,89102,36.1593924,-115.1795038,3,4,1,Internal Medicine;Doctors;Health & Medical,,,,
XpB1GKENtgaaO4KoV-uswQ,"""Port of Subs""",Westside,"""240 S Decatur Blvd""",Las Vegas,NV,89107,36.1713138,-115.2061205,3,8,0,Restaurants;Sandwiches,,,,
